Date,Close
5/27/2025,1063.8
5/28/2025,1050
5/29/2025,1052.6
5/30/2025,1042.8
6/2/2025,1035
6/3/2025,1041.5
6/4/2025,1045.8
6/5/2025,1052.09
6/6/2025,1057.7
6/9/2025,1056
6/10/2025,1057.6
6/11/2025,1050.5
6/12/2025,1041.3
6/13/2025,1069.6
6/16/2025,1069.5
6/17/2025,1074.3
6/18/2025,1075.6
6/20/2025,1069.4
6/23/2025,1060.9
6/24/2025,1049.2
6/25/2025,1027.9
6/26/2025,1026
6/27/2025,1033.5
6/30/2025,1030.6
7/1/2025,1030.1
7/2/2025,1053.5
7/3/2025,1055
7/7/2025,1030.3
7/8/2025,1019.8
7/9/2025,1007.1
7/10/2025,1010.1
7/11/2025,1001.3
7/14/2025,998.3
7/15/2025,991.8
7/16/2025,1010.3
7/17/2025,1018.1
7/18/2025,1023.9
7/21/2025,1011.5
7/22/2025,1006.4
7/23/2025,1002.8
7/24/2025,1001.8
7/25/2025,996.9
7/28/2025,988.5
7/29/2025,983.5
7/30/2025,976.2
7/31/2025,970
8/1/2025,970.4
8/4/2025,977.2
8/5/2025,974.3
8/6/2025,969.3
8/7/2025,978.9
8/8/2025,972.9
8/11/2025,998
8/12/2025,1019.9
8/13/2025,1032.1
8/14/2025,1016.5
8/15/2025,1032.1
8/18/2025,1032.1
8/19/2025,1025.2
8/20/2025,1027.9
8/21/2025,1049.3
8/22/2025,1051.6
8/25/2025,1042
8/26/2025,1048
8/27/2025,1046.9
8/28/2025,1048.5
8/29/2025,1054.8
9/2/2025,1042.7
9/3/2025,1033.3
9/4/2025,1035.2
9/5/2025,1029.4
9/8/2025,1036.59
9/9/2025,1034.7
9/10/2025,1029.09
9/11/2025,1037.8
9/12/2025,1051.2
9/15/2025,1048.1
9/16/2025,1055.3
9/17/2025,1049.9
9/18/2025,1044.3
9/19/2025,1032.5
9/22/2025,1019.4
9/23/2025,1020.3
9/24/2025,1017.2
9/25/2025,1021.4
9/26/2025,1023
9/29/2025,1020.5
9/30/2025,1012.4
10/1/2025,1024.5
10/2/2025,1034.8
10/3/2025,1029.1
10/6/2025,1030.1
10/7/2025,1034.4
10/8/2025,1042.4
10/9/2025,1034.9
10/10/2025,1020.4
10/13/2025,1021.3
10/14/2025,1020.8
10/15/2025,1021.1
10/16/2025,1023.7
